,Identified_Event_Name,Best_Hit,Original_Source,is_best_hit_unique,Event_ID,Top_10_Wikipedia_Pages
1445,"Tornado Outbreak February 11–13, (1950)","https://en.wikipedia.org/wiki/Tornado_outbreak_of_February_11%E2%80%9313,_1950",https://en.wikipedia.org/wiki/Tornadoes_of_1950,True,5031,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_February_11%E2%80%9313,_1950', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/Outline_of_tornadoes', 'https://en.wikipedia.org/wiki/Tornadoes_in_the_United_States', 'https://en.wikipedia.org/wiki/2008_Super_Tuesday_tornado_outbreak', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak']"
1446,"Tornado Outbreak March 26–27, (1950)","https://en.wikipedia.org/wiki/Tornado_outbreak_of_March_26%E2%80%9327,_1950",https://en.wikipedia.org/wiki/Tornadoes_of_1950,True,5031,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_March_26%E2%80%9327,_1950', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_March_27,_1890', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_March_2%E2%80%933,_2012', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_March_31_%E2%80%93_April_1,_2023', 'https://en.wikipedia.org/wiki/Outline_of_tornadoes', 'https://en.wikipedia.org/wiki/Tornado_records']"
1447,"Tornado Outbreak April 28–29, (1950)","https://en.wikipedia.org/wiki/Tornado_outbreak_of_April_28%E2%80%9329,_1950",https://en.wikipedia.org/wiki/Tornadoes_of_1950,True,5031,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_April_28%E2%80%9329,_1950', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornadoes_of_2020', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/1974_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/Outline_of_tornadoes']"
1448,"Tornado Outbreak June 3, (1950)","https://en.wikipedia.org/wiki/Tornado_outbreak_of_June_3%E2%80%934,_1958",https://en.wikipedia.org/wiki/Tornadoes_of_1950,False,5031,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_June_3%E2%80%934,_1958', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_25_%E2%80%93_June_1,_1917', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/1974_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornadoes_in_the_United_States', 'https://en.wikipedia.org/wiki/1999_Bridge_Creek%E2%80%93Moore_tornado']"
1449,"Tornado Outbreak June 25, (1950)","https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_25_%E2%80%93_June_1,_1917",https://en.wikipedia.org/wiki/Tornadoes_of_1950,False,5031,"['https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_May_25_%E2%80%93_June_1,_1917', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/Tornadoes_in_the_United_States', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/Tri-State_tornado_outbreak']"
1450,"Tornado Outbreak July 15–16, (1950)",https://en.wikipedia.org/wiki/Tornadoes_of_2023,https://en.wikipedia.org/wiki/Tornadoes_of_1950,False,5031,"['https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/Tornadoes_of_2011', 'https://en.wikipedia.org/wiki/Tornadoes_in_the_United_States', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tri-State_tornado_outbreak', 'https://en.wikipedia.org/wiki/Hurricane_Ivan_tornado_outbreak']"
1451,"Tornado Outbreak July 18–19, (1950)",https://en.wikipedia.org/wiki/Tornadoes_of_2023,https://en.wikipedia.org/wiki/Tornadoes_of_1950,False,5031,"['https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tri-State_tornado_outbreak', 'https://en.wikipedia.org/wiki/Tornadoes_of_2020', 'https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_April_17%E2%80%9319,_1970', 'https://en.wikipedia.org/wiki/Tornadoes_of_1950']"
1452,"Tornado Outbreak November 2, (1950)",https://en.wikipedia.org/wiki/November_1989_tornado_outbreak,https://en.wikipedia.org/wiki/Tornadoes_of_1950,False,5031,"['https://en.wikipedia.org/wiki/November_1989_tornado_outbreak', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/Tornadoes_of_2011', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_November_23%E2%80%9324,_2001', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_March_2%E2%80%933,_2012']"
1453,"Tornado Outbreak December 2, (1950)","https://en.wikipedia.org/wiki/Tornado_outbreak_of_December_10%E2%80%9311,_2021",https://en.wikipedia.org/wiki/Tornadoes_of_1950,False,5031,"['https://en.wikipedia.org/wiki/Tornado_outbreak_of_December_10%E2%80%9311,_2021', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_December_16,_2000', 'https://en.wikipedia.org/wiki/2011_Super_Outbreak', 'https://en.wikipedia.org/wiki/Tornado_records', 'https://en.wikipedia.org/wiki/Tri-State_tornado_outbreak', 'https://en.wikipedia.org/wiki/Tornadoes_of_2020']"
1455,Hurricane Andres (2009),https://en.wikipedia.org/wiki/Hurricane_Andres_(2009),https://en.wikipedia.org/wiki/Hurricane_Andres_(2009),True,1916,"['https://en.wikipedia.org/wiki/Hurricane_Andres_(2009)', 'https://en.wikipedia.org/wiki/2009_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Ida_(2009)', 'https://en.wikipedia.org/wiki/Hurricane_Otis', 'https://en.wikipedia.org/wiki/2009_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Hattie', 'https://en.wikipedia.org/wiki/Hurricane_Beatriz_(2023)', 'https://en.wikipedia.org/wiki/Hurricane_Lidia_(2023)']"
1456,Central America Hurricane (1934),https://en.wikipedia.org/wiki/1934_Central_America_hurricane,https://en.wikipedia.org/wiki/1934_Central_America_hurricane,True,3547,"['https://en.wikipedia.org/wiki/1934_Central_America_hurricane', 'https://en.wikipedia.org/wiki/Hurricane_Eta', 'https://en.wikipedia.org/wiki/1934_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1949_Texas_hurricane', 'https://en.wikipedia.org/wiki/Pacific_hurricane', 'https://en.wikipedia.org/wiki/2016_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1935_Labor_Day_hurricane']"
1457,Tropical Storm Norman (2012),https://en.wikipedia.org/wiki/Tropical_Storm_Norman_(2012),https://en.wikipedia.org/wiki/Tropical_Storm_Norman_(2012),True,1915,"['https://en.wikipedia.org/wiki/Tropical_Storm_Norman_(2012)', 'https://en.wikipedia.org/wiki/2012_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Isaac_(2012)', 'https://en.wikipedia.org/wiki/Tropical_Storm_Erin_(2007)', 'https://en.wikipedia.org/wiki/2018_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Debby_(2024)', 'https://en.wikipedia.org/wiki/1994_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/2003_Atlantic_hurricane_season']"
1458,Tropical Storm Irving (1992),https://en.wikipedia.org/wiki/Tropical_Storm_Irving_(1992),https://en.wikipedia.org/wiki/Tropical_Storm_Irving_(1992),True,1917,"['https://en.wikipedia.org/wiki/Tropical_Storm_Irving_(1992)', 'https://en.wikipedia.org/wiki/1992_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Kai-tak', 'https://en.wikipedia.org/wiki/Tropical_Storm_Vamei', 'https://en.wikipedia.org/wiki/Tropical_Storm_Linda_(1997)', 'https://en.wikipedia.org/wiki/Tropical_Storm_Pabuk_(2019)', 'https://en.wikipedia.org/wiki/1982_Pacific_typhoon_season']"
1460,Tropical Storm Gordon (2018),https://en.wikipedia.org/wiki/Tropical_Storm_Gordon_(2018),https://en.wikipedia.org/wiki/List_of_United_States_tornadoes_from_August_to_October_2018,True,5045,"['https://en.wikipedia.org/wiki/Tropical_Storm_Gordon_(2018)', 'https://en.wikipedia.org/wiki/2018_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2024_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Cajun_Navy', 'https://en.wikipedia.org/wiki/Hurricane_Gordon', 'https://en.wikipedia.org/wiki/2012_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1994_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Tropical_cyclone']"
1461,Atlantic Hurricane Season (1905),https://en.wikipedia.org/wiki/1905_Atlantic_hurricane_season,https://en.wikipedia.org/wiki/1905_Atlantic_hurricane_season,True,3550,"['https://en.wikipedia.org/wiki/1905_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2020_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1907_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1906_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1903_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1946_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/History_of_Atlantic_hurricane_warnings']"
1463,Tropical Storm Olaf (1997),https://en.wikipedia.org/wiki/Tropical_Storm_Olaf_(1997),https://en.wikipedia.org/wiki/Tropical_Storm_Olaf_(1997),True,1920,"['https://en.wikipedia.org/wiki/Tropical_Storm_Olaf_(1997)', 'https://en.wikipedia.org/wiki/2015_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/1997_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/2003_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2003_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Timeline_of_the_1997_Pacific_hurricane_season']"
1470,Middle East Storms (2020),https://en.wikipedia.org/wiki/2020_Middle_East_storms,https://en.wikipedia.org/wiki/2020_Middle_East_storms,True,1922,"['https://en.wikipedia.org/wiki/2020_Middle_East_storms', 'https://en.wikipedia.org/wiki/History_of_the_Middle_East', 'https://en.wikipedia.org/wiki/United_States_foreign_policy_in_the_Middle_East', 'https://en.wikipedia.org/wiki/Dragon_(disambiguation)', 'https://en.wikipedia.org/wiki/2020_in_Jordan', 'https://en.wikipedia.org/wiki/Arab_Spring', 'https://en.wikipedia.org/wiki/Hurricane_Isaias', 'https://en.wikipedia.org/wiki/Dust_storm', 'https://en.wikipedia.org/wiki/Climate_change_in_the_Middle_East_and_North_Africa', 'https://en.wikipedia.org/wiki/Tropical_Storm_Arthur_(2020)']"
1474,Hurricane Bret (1999),https://en.wikipedia.org/wiki/Hurricane_Bret,https://en.wikipedia.org/wiki/List_of_Texas_hurricanes_(1980%E2%80%93present),True,3549,"['https://en.wikipedia.org/wiki/Hurricane_Bret', 'https://en.wikipedia.org/wiki/1999_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Nicholas', 'https://en.wikipedia.org/wiki/1993_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Ingrid']"
1475,Cyclone Mala (2006),https://en.wikipedia.org/wiki/Cyclone_Mala,https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season,True,1914,"['https://en.wikipedia.org/wiki/Cyclone_Mala', 'https://en.wikipedia.org/wiki/Cyclone_Nargis', 'https://en.wikipedia.org/wiki/Cyclone_Mocha', 'https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/Mala', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2006', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Cyclone_Maarutha']"
1476,Hurricane Ike (2008),https://en.wikipedia.org/wiki/Hurricane_Ike,https://en.wikipedia.org/wiki/List_of_Texas_hurricanes_(1980%E2%80%93present),True,3549,"['https://en.wikipedia.org/wiki/Hurricane_Ike', 'https://en.wikipedia.org/wiki/Effects_of_Hurricane_Ike_in_Texas', 'https://en.wikipedia.org/wiki/Effects_of_Hurricane_Ike_in_inland_North_America', 'https://en.wikipedia.org/wiki/Bridge_City,_Texas', 'https://en.wikipedia.org/wiki/Hurricane_Beryl', 'https://en.wikipedia.org/wiki/Galveston_hurricane_(disambiguation)', 'https://en.wikipedia.org/wiki/Shoreacres,_Texas', 'https://en.wikipedia.org/wiki/2008_Atlantic_hurricane_season']"
1477,Deep Depression Bob 02,https://en.wikipedia.org/wiki/2020_Hyderabad_floods,https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season,False,1914,"['https://en.wikipedia.org/wiki/2020_Hyderabad_floods', 'https://en.wikipedia.org/wiki/2020_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/Cyclone_Yaas', 'https://en.wikipedia.org/wiki/2022_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2016_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/1998_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/1999_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2005_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2011_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season']"
1478,Tropical Storm Claudia (1962),https://en.wikipedia.org/wiki/Tropical_Storm_Claudia_(1962),https://en.wikipedia.org/wiki/Tropical_Storm_Claudia_(1962),True,1923,"['https://en.wikipedia.org/wiki/Tropical_Storm_Claudia_(1962)', 'https://en.wikipedia.org/wiki/1962_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Charley']"
1479,Land Depression 01,https://en.wikipedia.org/wiki/2022_North_Indian_Ocean_cyclone_season,https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season,False,1914,"['https://en.wikipedia.org/wiki/2022_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2005_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2017_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2016_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2004_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2014_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2018_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2011_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2015_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/2019_North_Indian_Ocean_cyclone_season']"
1480,Severe Cyclonic Storm Mukda (2006),https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season,https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season,False,1914,"['https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_India', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2006']"
1481,Cyclonic Storm Ogni (2006),https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season,https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season,False,1914,"['https://en.wikipedia.org/wiki/2006_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_India', 'https://en.wikipedia.org/wiki/North_Indian_Ocean_tropical_cyclone', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2006', 'https://en.wikipedia.org/wiki/Cyclone_Phyan', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_Sri_Lanka']"
1483,Cyclone Filao (1988),https://en.wikipedia.org/wiki/Cyclone_Filao,https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season,True,1921,"['https://en.wikipedia.org/wiki/Cyclone_Filao', 'https://en.wikipedia.org/wiki/Quelimane', 'https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season']"
1487,Cyclone Gasitao (1988),https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season,https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season,False,1921,"['https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/South-West_Indian_Ocean_tropical_cyclone']"
1488,Tropical Storm Doaza (1988),https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season,https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season,False,1921,['https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season']
1489,Hurricane Laura (2020),https://en.wikipedia.org/wiki/Hurricane_Laura,https://en.wikipedia.org/wiki/List_of_Louisiana_hurricanes_(2000%E2%80%93present),True,3551,"['https://en.wikipedia.org/wiki/Hurricane_Laura', 'https://en.wikipedia.org/wiki/Effects_of_Hurricane_Laura_in_Louisiana', 'https://en.wikipedia.org/wiki/Cajun_Navy', 'https://en.wikipedia.org/wiki/2020_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Marco_(2020)', 'https://en.wikipedia.org/wiki/Hurricane_Ida', 'https://en.wikipedia.org/wiki/Bridge_City,_Texas', 'https://en.wikipedia.org/wiki/Hurricane_Delta']"
1490,Tropical Storm Calidera (1988),https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season,https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season,False,1921,['https://en.wikipedia.org/wiki/1987%E2%80%9388_South-West_Indian_Ocean_cyclone_season']
1491,Hurricane Fran (1996),https://en.wikipedia.org/wiki/Hurricane_Fran,https://en.wikipedia.org/wiki/List_of_North_Carolina_hurricanes_(1980%E2%80%931999),True,3554,"['https://en.wikipedia.org/wiki/Hurricane_Fran', 'https://en.wikipedia.org/wiki/1996_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Bertha_(1996)', 'https://en.wikipedia.org/wiki/Hurricane_Florence', 'https://en.wikipedia.org/wiki/Timeline_of_the_1996_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1990_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1933_Outer_Banks_hurricane']"
1496,Tropical Storm Sonca (2017),https://en.wikipedia.org/wiki/Tropical_Storm_Sonca_(2017),https://en.wikipedia.org/wiki/Tropical_Storm_Sonca_(2017),True,1924,"['https://en.wikipedia.org/wiki/Tropical_Storm_Sonca_(2017)', 'https://en.wikipedia.org/wiki/2017_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Haikui', 'https://en.wikipedia.org/wiki/2022_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2011_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Talas_(2017)', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_Vietnam', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2017']"
1497,Elie Tornado (2007),https://en.wikipedia.org/wiki/2007_Elie_tornado,https://en.wikipedia.org/wiki/List_of_fatal_and_violent_Canadian_tornadoes,True,5052,"['https://en.wikipedia.org/wiki/2007_Elie_tornado', 'https://en.wikipedia.org/wiki/1997_Jarrell_tornado', 'https://en.wikipedia.org/wiki/Elie,_Manitoba', 'https://en.wikipedia.org/wiki/Tornado_myths', 'https://en.wikipedia.org/wiki/Tornadoes_of_2007', 'https://en.wikipedia.org/wiki/Tornado_outbreak_of_May_4%E2%80%936,_2007', 'https://en.wikipedia.org/wiki/Tornado']"
1498,Regina Cyclone (1912),https://en.wikipedia.org/wiki/Regina_Cyclone,https://en.wikipedia.org/wiki/List_of_fatal_and_violent_Canadian_tornadoes,True,5052,"['https://en.wikipedia.org/wiki/Regina_Cyclone', 'https://en.wikipedia.org/wiki/Regina%27s_historic_buildings_and_precincts', 'https://en.wikipedia.org/wiki/Casino_Regina', 'https://en.wikipedia.org/wiki/Regina,_Saskatchewan', 'https://en.wikipedia.org/wiki/Regina_Theatre_(Saskatchewan)', 'https://en.wikipedia.org/wiki/Knox-Metropolitan_United_Church_(Regina,_Saskatchewan)', 'https://en.wikipedia.org/wiki/Geography_of_Saskatchewan', 'https://en.wikipedia.org/wiki/Disasters_of_the_Century']"
1499,Windsor–Tecumseh Tornado (1946),https://en.wikipedia.org/wiki/1946_Windsor%E2%80%93Tecumseh_tornado,https://en.wikipedia.org/wiki/List_of_fatal_and_violent_Canadian_tornadoes,False,5052,"['https://en.wikipedia.org/wiki/1946_Windsor%E2%80%93Tecumseh_tornado', 'https://en.wikipedia.org/wiki/Windsor,_Ontario', 'https://en.wikipedia.org/wiki/Detroit%E2%80%93Windsor', 'https://en.wikipedia.org/wiki/Neighbourhoods_of_Windsor,_Ontario', 'https://en.wikipedia.org/wiki/Detroit%E2%80%93Windsor_tunnel', 'https://en.wikipedia.org/wiki/Outline_of_tornadoes']"
1500,Edmonton Tornado (1987),https://en.wikipedia.org/wiki/Edmonton_tornado,https://en.wikipedia.org/wiki/List_of_fatal_and_violent_Canadian_tornadoes,True,5052,"['https://en.wikipedia.org/wiki/Edmonton_tornado', 'https://en.wikipedia.org/wiki/Climate_of_Edmonton', 'https://en.wikipedia.org/wiki/Tornadoes_of_1987', 'https://en.wikipedia.org/wiki/Tornadoes_of_2023', 'https://en.wikipedia.org/wiki/Edmonton', 'https://en.wikipedia.org/wiki/Pine_Lake_tornado', 'https://en.wikipedia.org/wiki/History_of_Edmonton', 'https://en.wikipedia.org/wiki/Refinery_Row_(Edmonton)']"
